Date,Region,Account_ID,Scenario,Amount
2024-12-01,LATAM,302,Actual,-15614.48
2024-08-01,LATAM,201,Actual,-21487.34
2024-12-01,APAC,201,Budget,-42460.0
2025-04-01,EMEA,303,Actual,-13675.42
2025-03-01,NAM,102,Budget,12300.0
2025-11-01,NAM,101,Actual,11684.61
2025-07-01,NAM,302,Actual,-34374.07
2024-03-01,APAC,304,Actual,-20304.97
2025-12-01,NAM,301,Budget,-31436.0
2024-10-01,LATAM,102,Actual,28444.85
2025-11-01,APAC,301,Actual,-17481.0
2024-12-01,LATAM,101,Budget,9507.0
2024-04-01,EMEA,202,Actual,-23027.17
2025-04-01,APAC,301,Actual,-34646.46
2025-06-01,LATAM,202,Actual,-15580.37
2025-02-01,LATAM,303,Budget,-34918.0
2024-12-01,NAM,101,Actual,26964.88
2025-08-01,EMEA,201,Actual,-8003.66
2024-08-01,EMEA,202,Budget,-18775.0
2025-02-01,LATAM,303,Budget,-29842.0
2024-11-01,APAC,301,Actual,-25217.03
2024-05-01,EMEA,303,Budget,-35247.0
2024-08-01,EMEA,201,Budget,-25979.0
2024-12-01,EMEA,102,Actual,36644.99
2024-10-01,EMEA,101,Actual,22182.6
2025-08-01,LATAM,202,Budget,-28177.0
2025-08-01,NAM,202,Actual,-27472.7
2024-03-01,NAM,303,Budget,-13275.0
2025-04-01,LATAM,101,Actual,34206.65
2025-03-01,LATAM,302,Actual,-9802.69
2024-09-01,EMEA,101,Actual,10071.3
2024-08-01,NAM,301,Actual,-9619.39
2024-02-01,EMEA,304,Budget,-32159.0
2025-11-01,LATAM,201,Actual,-8037.89
2025-01-01,EMEA,201,Actual,-32222.22
2024-03-01,EMEA,304,Budget,-6129.0
2025-02-01,LATAM,303,Actual,-23665.2
2025-11-01,EMEA,202,Actual,-38453.01
2024-04-01,LATAM,304,Budget,-20596.0
2025-09-01,LATAM,101,Actual,15160.91
2025-02-01,APAC,303,Budget,-41074.0
2025-08-01,NAM,202,Budget,-43096.0
2024-01-01,NAM,303,Budget,-43780.0
2025-09-01,APAC,202,Actual,-11427.65
2024-12-01,APAC,303,Actual,-32040.94
2025-05-01,LATAM,304,Actual,-36944.16
2025-12-01,LATAM,102,Budget,46940.0
2025-03-01,NAM,102,Actual,30378.25
2025-12-01,EMEA,304,Actual,-14727.82
2024-03-01,LATAM,301,Actual,-38289.47
2024-03-01,EMEA,302,Actual,-45582.17
2024-06-01,APAC,102,Actual,33380.51
2024-10-01,NAM,201,Budget,-18456.0
2025-10-01,EMEA,102,Actual,38415.0
2025-08-01,LATAM,303,Budget,-22183.0
2024-09-01,LATAM,201,Actual,-27857.15
2024-01-01,NAM,201,Budget,-5162.0
2025-12-01,APAC,101,Budget,48425.0
2025-08-01,EMEA,202,Budget,-31591.0
2025-11-01,APAC,301,Actual,-47083.83
2025-01-01,NAM,101,Budget,10378.0
2025-09-01,EMEA,102,Budget,9415.0
2024-10-01,NAM,102,Budget,7145.0
2025-01-01,NAM,301,Budget,-43937.0
2024-05-01,EMEA,301,Budget,-34280.0
2025-12-01,LATAM,101,Budget,45765.0
2025-04-01,APAC,102,Budget,35806.0
2024-12-01,LATAM,202,Budget,-37525.0
2025-04-01,EMEA,201,Actual,-22522.93
2025-12-01,LATAM,201,Actual,-37969.78
2025-08-01,APAC,304,Budget,-10580.0
2025-08-01,LATAM,202,Actual,-26066.81
2025-10-01,NAM,303,Actual,-27129.8
2024-02-01,APAC,102,Budget,21656.0
2025-03-01,LATAM,304,Actual,-49742.75
2024-04-01,NAM,301,Actual,-39367.48
2025-11-01,LATAM,304,Actual,-37754.87
2024-01-01,EMEA,301,Actual,-10986.19
2024-07-01,APAC,304,Actual,-10244.35
2025-04-01,LATAM,101,Actual,24896.27
2025-11-01,EMEA,301,Actual,-44710.83
2024-02-01,EMEA,201,Actual,-47735.48
2024-09-01,LATAM,101,Actual,47552.12
2024-05-01,NAM,301,Budget,-29369.0
2025-03-01,NAM,303,Budget,-12375.0
2025-04-01,APAC,301,Actual,-25323.07
2024-10-01,EMEA,201,Actual,-20787.24
2024-05-01,LATAM,303,Actual,-43173.96
2024-05-01,NAM,302,Actual,-21554.0
2024-05-01,APAC,201,Actual,-25237.33
2024-11-01,APAC,202,Budget,-25778.0
2024-07-01,NAM,102,Actual,28587.21
2024-07-01,LATAM,302,Budget,-33566.0
2025-11-01,LATAM,202,Budget,-6990.0
2025-12-01,NAM,202,Budget,-25973.0
2025-07-01,NAM,202,Budget,-24592.0
2025-04-01,NAM,301,Actual,-24156.42
2025-01-01,LATAM,304,Budget,-27212.0
2024-05-01,NAM,302,Actual,-24199.03
2025-01-01,LATAM,202,Actual,-29786.32
2024-09-01,APAC,303,Actual,-29694.72
2025-11-01,APAC,304,Budget,-14539.0
2025-11-01,NAM,301,Actual,-13994.72
2025-02-01,APAC,304,Budget,-31022.0
2025-04-01,APAC,201,Actual,-24591.48
2024-11-01,EMEA,102,Actual,20310.85
2025-01-01,NAM,202,Budget,-12751.0
2025-09-01,LATAM,102,Actual,14593.13
2025-07-01,APAC,202,Actual,-46211.33
2024-11-01,EMEA,304,Actual,-38042.41
2024-09-01,NAM,202,Actual,-13072.11
2025-09-01,LATAM,102,Budget,37067.0
2024-02-01,NAM,202,Budget,-44195.0
2025-12-01,APAC,102,Actual,25796.95
2025-11-01,EMEA,101,Actual,7402.11
2024-06-01,EMEA,201,Budget,-49142.0
2025-12-01,APAC,102,Budget,20757.0
2025-05-01,NAM,301,Budget,-33169.0
2025-02-01,EMEA,202,Budget,-49346.0
2024-05-01,EMEA,102,Budget,5755.0
2025-03-01,APAC,303,Budget,-25704.0
2024-04-01,NAM,301,Budget,-8341.0
2025-03-01,NAM,303,Budget,-28943.0
2025-09-01,LATAM,304,Budget,-23446.0
2024-01-01,EMEA,304,Actual,-50337.83
2024-01-01,EMEA,303,Actual,-9322.98
2024-10-01,NAM,302,Budget,-23542.0
2025-11-01,LATAM,302,Budget,-28533.0
2025-11-01,APAC,304,Actual,-14727.69
2024-11-01,EMEA,201,Actual,-31572.18
2025-09-01,NAM,102,Budget,35959.0
2025-09-01,LATAM,202,Actual,-14633.43
2024-04-01,LATAM,201,Budget,-17956.0
2024-03-01,LATAM,102,Budget,26431.0
2025-02-01,NAM,303,Budget,-43541.0
2024-01-01,LATAM,303,Actual,-47428.42
2025-01-01,APAC,202,Actual,-45567.06
2024-11-01,LATAM,302,Actual,-17827.18
2025-09-01,APAC,303,Budget,-36453.0
2025-07-01,LATAM,101,Budget,43656.0
2025-10-01,EMEA,302,Budget,-40287.0
2024-10-01,EMEA,301,Budget,-42235.0
2024-04-01,LATAM,102,Budget,17080.0
2024-12-01,APAC,101,Actual,33973.36
2025-10-01,NAM,301,Budget,-20300.0
2024-10-01,EMEA,101,Actual,8178.02
2024-04-01,APAC,201,Actual,-27424.32
2025-06-01,LATAM,202,Actual,-9932.14
2025-08-01,NAM,303,Actual,-12101.89
2024-09-01,LATAM,301,Budget,-29423.0
2025-12-01,LATAM,304,Budget,-21941.0
2024-03-01,EMEA,303,Budget,-44335.0
2024-10-01,LATAM,202,Actual,-22511.08
2025-07-01,NAM,201,Actual,-52861.28
2024-01-01,APAC,301,Actual,-22448.99
2024-08-01,APAC,304,Actual,-27989.9
2025-11-01,EMEA,101,Budget,39175.0
2025-09-01,EMEA,102,Budget,19635.0
2025-09-01,NAM,101,Budget,34268.0
2025-02-01,EMEA,202,Budget,-39327.0
2024-04-01,LATAM,201,Actual,-10941.13
2025-10-01,EMEA,304,Actual,-39078.31
2025-07-01,EMEA,301,Budget,-19023.0
2024-09-01,NAM,303,Actual,-10519.03
2025-08-01,EMEA,102,Actual,16486.97
2025-02-01,LATAM,202,Actual,-51705.65
2025-02-01,APAC,202,Budget,-21476.0
2025-05-01,EMEA,102,Actual,39660.05
2025-07-01,NAM,202,Actual,-19588.08
2024-12-01,EMEA,101,Budget,9520.0
2025-08-01,APAC,202,Budget,-41876.0
2024-01-01,LATAM,202,Budget,-24472.0
2024-09-01,APAC,202,Budget,-5235.0
2024-01-01,APAC,302,Budget,-39805.0
2024-01-01,APAC,202,Actual,-15175.75
2025-07-01,LATAM,304,Budget,-34045.0
2024-12-01,EMEA,302,Budget,-34231.0
2025-07-01,NAM,201,Actual,-6409.78
2024-06-01,NAM,101,Actual,14910.82
2025-06-01,EMEA,301,Budget,-9418.0
2024-09-01,APAC,301,Actual,-34503.99
2025-01-01,APAC,101,Actual,4825.77
2024-03-01,EMEA,202,Budget,-35301.0
2024-03-01,EMEA,304,Actual,-22348.5
2025-10-01,EMEA,304,Actual,-17770.46
2024-01-01,EMEA,102,Budget,37431.0
2024-01-01,APAC,304,Actual,-20127.24
2025-05-01,EMEA,102,Actual,54580.34
2025-12-01,NAM,302,Budget,-16795.0
2024-07-01,EMEA,201,Budget,-28032.0
2024-09-01,APAC,201,Actual,-21508.03
2025-12-01,APAC,202,Actual,-17938.58
2024-05-01,NAM,101,Actual,35573.17
2024-04-01,LATAM,101,Budget,12354.0
2025-06-01,EMEA,304,Actual,-29734.77
2024-07-01,EMEA,303,Budget,-49728.0
2024-08-01,EMEA,302,Actual,-25954.47
2024-03-01,LATAM,304,Actual,-21773.02
2025-09-01,EMEA,304,Actual,-9315.27
2025-09-01,APAC,304,Budget,-13328.0
2025-06-01,LATAM,201,Actual,-35864.75
2025-10-01,LATAM,201,Budget,-11344.0
2024-10-01,EMEA,302,Actual,-41642.03
2024-11-01,APAC,102,Actual,8406.49
2024-05-01,APAC,301,Budget,-6340.0
2024-05-01,NAM,301,Actual,-30735.11
2025-07-01,APAC,202,Budget,-10724.0
2024-02-01,LATAM,302,Actual,-33666.5
2025-05-01,LATAM,302,Actual,-38601.47
2025-10-01,APAC,102,Actual,41877.86
2024-03-01,EMEA,302,Actual,-9160.26
2025-06-01,NAM,304,Actual,-42311.13
2024-11-01,LATAM,102,Actual,43544.92
2025-12-01,LATAM,304,Actual,-46009.42
2024-10-01,NAM,304,Actual,-10823.48
2024-06-01,APAC,201,Actual,-37615.41
2024-07-01,NAM,301,Actual,-36892.36
2025-09-01,EMEA,202,Actual,-41639.52
2024-03-01,NAM,201,Actual,-44796.92
2025-05-01,APAC,201,Actual,-37045.55
2024-12-01,APAC,303,Budget,-29514.0
2024-10-01,NAM,101,Budget,36660.0
2024-07-01,APAC,302,Actual,-26827.06
2024-02-01,APAC,102,Actual,31613.95
2024-01-01,APAC,102,Budget,45818.0
2024-11-01,NAM,302,Actual,-51051.72
2025-04-01,EMEA,201,Budget,-41526.0
2024-12-01,LATAM,101,Actual,6661.93
2025-09-01,LATAM,101,Actual,9774.65
2024-11-01,EMEA,304,Actual,-23416.05
2025-03-01,EMEA,301,Budget,-5476.0
2024-03-01,APAC,301,Actual,-43318.38
2025-06-01,APAC,202,Budget,-18569.0
2024-08-01,NAM,101,Actual,33345.17
2024-06-01,NAM,101,Actual,27270.39
2025-06-01,APAC,303,Actual,-40685.61
2025-07-01,EMEA,304,Actual,-43880.72
2024-06-01,APAC,302,Budget,-42619.0
2024-03-01,NAM,201,Actual,-24638.72
2024-02-01,LATAM,201,Actual,-23951.69
2025-11-01,APAC,102,Actual,23358.87
2024-10-01,LATAM,201,Actual,-6712.48
2025-12-01,EMEA,302,Budget,-20412.0
2025-02-01,APAC,302,Actual,-40044.18
2024-11-01,LATAM,304,Budget,-11317.0
2024-02-01,LATAM,304,Actual,-15824.41
2024-07-01,NAM,304,Actual,-31246.89
2024-10-01,EMEA,202,Budget,-42839.0
2025-11-01,NAM,202,Actual,-8459.64
2025-05-01,APAC,102,Budget,8302.0
2024-11-01,LATAM,101,Actual,18445.61
2025-10-01,NAM,302,Budget,-18388.0
2025-10-01,APAC,304,Actual,-42944.95
2025-09-01,EMEA,304,Actual,-28831.54
2025-05-01,APAC,101,Budget,24164.0
2024-06-01,EMEA,301,Actual,-7012.96
2024-10-01,APAC,202,Budget,-22876.0
2024-08-01,EMEA,202,Actual,-5864.58
2025-12-01,LATAM,201,Actual,-5964.85
2024-10-01,EMEA,304,Actual,-23781.84
2024-01-01,NAM,101,Budget,40995.0
2025-09-01,NAM,102,Actual,13656.52
2024-06-01,APAC,101,Actual,24460.13
2024-04-01,LATAM,201,Actual,-23188.11
2025-10-01,APAC,101,Actual,17846.53
2025-05-01,LATAM,304,Budget,-9302.0
2025-11-01,LATAM,202,Actual,-43960.38
2024-11-01,APAC,201,Budget,-17507.0
2024-02-01,APAC,303,Budget,-28261.0
2024-05-01,EMEA,201,Actual,-36529.62
2024-12-01,APAC,201,Budget,-17537.0
2024-11-01,NAM,303,Budget,-29326.0
2025-09-01,APAC,301,Budget,-18815.0
2024-05-01,APAC,101,Actual,39601.81
2025-07-01,NAM,202,Actual,-38376.58
2025-07-01,EMEA,101,Actual,27566.2
2025-10-01,APAC,202,Budget,-39602.0
2025-12-01,APAC,303,Budget,-48357.0
2025-10-01,LATAM,304,Budget,-24188.0
2024-03-01,EMEA,102,Budget,13316.0
2024-09-01,APAC,102,Budget,23314.0
2025-03-01,NAM,101,Budget,11041.0
2025-10-01,NAM,301,Budget,-47220.0
2025-09-01,LATAM,102,Budget,43574.0
2025-08-01,APAC,301,Budget,-24056.0
2024-02-01,APAC,201,Budget,-24846.0
2025-12-01,NAM,302,Budget,-28452.0
2024-08-01,NAM,302,Budget,-31751.0
2024-08-01,LATAM,301,Actual,-31584.61
2025-04-01,EMEA,303,Actual,-22796.93
2025-01-01,LATAM,304,Budget,-30085.0
2025-02-01,NAM,202,Actual,-23073.17
2025-06-01,APAC,101,Actual,23344.94
2024-09-01,LATAM,102,Actual,6977.41
2025-11-01,EMEA,102,Budget,40689.0
2025-09-01,NAM,302,Budget,-12246.0
2025-01-01,NAM,302,Actual,-48566.49
2024-11-01,APAC,301,Actual,-41756.37
2024-02-01,LATAM,303,Budget,-28625.0
2024-05-01,APAC,102,Budget,47054.0
2025-07-01,NAM,202,Budget,-47321.0
2024-09-01,EMEA,102,Budget,27037.0
2025-03-01,LATAM,304,Actual,-21128.72
2024-10-01,EMEA,304,Actual,-41148.22
2024-05-01,LATAM,303,Budget,-13121.0
2024-03-01,EMEA,302,Actual,-29049.82
2025-05-01,NAM,303,Actual,-9739.58
2024-11-01,APAC,201,Actual,-28561.27
2024-03-01,LATAM,102,Actual,22169.35
2025-11-01,EMEA,303,Budget,-17671.0
2025-09-01,LATAM,101,Budget,26116.0
2024-10-01,LATAM,201,Actual,-14757.58
2024-03-01,LATAM,301,Actual,-38611.1
2024-03-01,NAM,101,Budget,13428.0
2025-07-01,APAC,202,Actual,-35424.7
2025-02-01,LATAM,303,Actual,-42456.52
2024-02-01,NAM,301,Budget,-32944.0
2024-06-01,APAC,304,Budget,-12258.0
2025-10-01,EMEA,301,Actual,-49238.16
2025-07-01,EMEA,201,Budget,-37340.0
2025-07-01,NAM,201,Actual,-12622.22
2024-11-01,LATAM,303,Actual,-8513.11
2024-12-01,EMEA,201,Budget,-42529.0
2025-07-01,APAC,301,Budget,-25224.0
2024-09-01,NAM,201,Budget,-8817.0
2024-02-01,LATAM,101,Actual,35472.1
2025-09-01,EMEA,304,Budget,-11716.0
2024-06-01,LATAM,303,Budget,-40630.0
2024-08-01,NAM,201,Budget,-25169.0
2025-12-01,NAM,302,Actual,-44809.56
2024-04-01,EMEA,302,Actual,-35014.29
2024-05-01,LATAM,202,Budget,-20083.0
2024-10-01,NAM,301,Actual,-10299.33
2025-01-01,LATAM,101,Budget,19235.0
2025-06-01,APAC,101,Actual,27757.31
2024-07-01,LATAM,303,Budget,-12182.0
2025-08-01,EMEA,202,Actual,-28869.6
2024-07-01,EMEA,101,Actual,22321.78
2024-08-01,NAM,303,Budget,-6377.0
2025-08-01,NAM,101,Actual,24746.03
2024-04-01,NAM,302,Actual,-43449.48
2024-10-01,EMEA,201,Actual,-17451.41
2024-08-01,LATAM,201,Budget,-32842.0
2025-08-01,EMEA,102,Actual,6741.17
2024-03-01,LATAM,102,Budget,29930.0
2024-04-01,LATAM,102,Actual,7211.85
2024-04-01,APAC,201,Actual,-16989.84
2024-10-01,EMEA,304,Budget,-33673.0
2024-02-01,NAM,202,Budget,-24237.0
2024-07-01,NAM,303,Actual,-8122.26
2025-05-01,NAM,201,Budget,-19874.0
2025-09-01,NAM,201,Budget,-11806.0
2025-01-01,APAC,102,Budget,41628.0
2025-06-01,NAM,301,Budget,-38919.0
2025-10-01,LATAM,202,Actual,-11340.18
2024-04-01,APAC,202,Actual,-25476.87
2024-01-01,EMEA,102,Actual,21281.22
2024-02-01,APAC,301,Actual,-47690.74
2025-05-01,APAC,303,Actual,-5894.28
2024-06-01,EMEA,101,Actual,9589.19
2024-03-01,LATAM,303,Actual,-27761.01
2024-08-01,LATAM,303,Budget,-41729.0
2024-09-01,EMEA,304,Actual,-28075.94
2025-10-01,EMEA,201,Actual,-7535.54
2025-08-01,NAM,303,Budget,-28128.0
2024-05-01,NAM,303,Actual,-39543.24
2024-04-01,APAC,101,Actual,10221.34
2025-07-01,NAM,101,Actual,43112.4
2025-03-01,NAM,202,Actual,-18052.96
2025-03-01,LATAM,303,Budget,-6688.0
2024-01-01,NAM,201,Actual,-30893.39
2025-08-01,APAC,302,Actual,-19305.19
2024-11-01,LATAM,301,Budget,-11044.0
2025-05-01,EMEA,201,Actual,-14555.54
2025-06-01,EMEA,101,Budget,19576.0
2024-05-01,EMEA,201,Actual,-14345.35
2024-10-01,APAC,303,Budget,-25978.0
2025-02-01,NAM,304,Budget,-43925.0
2024-10-01,EMEA,101,Actual,20839.4
2025-12-01,EMEA,303,Budget,-30839.0
2025-07-01,APAC,202,Budget,-49804.0
2024-12-01,EMEA,201,Budget,-23332.0
2024-03-01,LATAM,303,Actual,-12534.03
2025-05-01,EMEA,303,Budget,-43758.0
2024-11-01,APAC,101,Budget,23496.0
2025-11-01,NAM,202,Actual,-10854.48
2024-09-01,EMEA,304,Actual,-19999.82
2024-12-01,NAM,301,Actual,-28784.11
2025-11-01,LATAM,301,Budget,-10081.0
2024-10-01,APAC,301,Budget,-45137.0
2025-06-01,APAC,101,Actual,51594.06
2025-02-01,LATAM,301,Actual,-22949.82
2025-11-01,EMEA,102,Actual,32483.74
2024-02-01,NAM,201,Budget,-48316.0
2025-09-01,EMEA,202,Budget,-32239.0
2024-12-01,LATAM,201,Budget,-27334.0
2025-04-01,LATAM,304,Budget,-10767.0
2024-02-01,LATAM,301,Budget,-37059.0
2025-03-01,NAM,301,Actual,-8104.13
2025-08-01,NAM,304,Budget,-12403.0
2024-06-01,LATAM,102,Actual,16465.63
2024-06-01,APAC,301,Actual,-43522.52
2024-05-01,EMEA,101,Budget,21212.0
2025-06-01,APAC,303,Actual,-32364.78
2024-03-01,LATAM,201,Budget,-27038.0
2025-06-01,NAM,102,Budget,21729.0
2025-03-01,EMEA,301,Budget,-48645.0
2024-10-01,LATAM,301,Actual,-10443.8
2025-12-01,LATAM,304,Budget,-14092.0
2024-01-01,NAM,302,Actual,-20079.52
2024-08-01,NAM,102,Budget,21046.0
2025-11-01,APAC,304,Budget,-44401.0
2024-05-01,EMEA,201,Budget,-26425.0
2024-12-01,LATAM,202,Budget,-38762.0
2024-08-01,EMEA,301,Budget,-19862.0
2025-02-01,LATAM,301,Budget,-6931.0
2025-07-01,LATAM,302,Budget,-28674.0
2024-11-01,EMEA,201,Actual,-49795.67
2025-10-01,NAM,304,Actual,-24320.17
2024-09-01,NAM,201,Budget,-22264.0
2025-12-01,NAM,303,Budget,-9820.0
2025-08-01,LATAM,301,Budget,-23776.0
2024-09-01,LATAM,101,Actual,35137.19
2025-12-01,APAC,304,Actual,-20074.0
2024-05-01,EMEA,102,Actual,16356.24
2025-05-01,LATAM,101,Actual,8243.04
2025-02-01,NAM,201,Actual,-16291.7
2025-04-01,LATAM,201,Budget,-24807.0
2024-06-01,NAM,201,Actual,-51425.57
2025-11-01,APAC,101,Actual,49038.63
2025-04-01,APAC,302,Budget,-47356.0
2025-12-01,APAC,304,Budget,-34148.0
2024-08-01,APAC,302,Actual,-34973.54
2025-07-01,EMEA,304,Actual,-32411.53
2025-03-01,NAM,304,Budget,-42681.0
2024-05-01,NAM,102,Actual,32929.05
2025-11-01,APAC,301,Budget,-45275.0
2025-09-01,APAC,102,Budget,32616.0
2024-11-01,EMEA,301,Budget,-18933.0
2025-04-01,APAC,302,Actual,-30866.19
2024-09-01,APAC,301,Actual,-10757.76
2025-11-01,EMEA,301,Budget,-16084.0
2024-10-01,APAC,303,Actual,-5455.74
2024-09-01,EMEA,102,Actual,37208.13
2025-01-01,NAM,102,Actual,7531.41
2024-01-01,EMEA,304,Actual,-51252.86
2024-05-01,LATAM,101,Budget,46173.0
2024-07-01,NAM,202,Budget,-6948.0
2025-03-01,EMEA,201,Budget,-24119.0
2025-03-01,APAC,101,Budget,31354.0
2024-08-01,APAC,304,Budget,-38884.0
2024-06-01,NAM,101,Actual,41484.87
2024-03-01,LATAM,303,Actual,-17727.79
2025-04-01,NAM,102,Actual,10076.85
2025-05-01,LATAM,304,Actual,-32994.75
2025-09-01,EMEA,302,Actual,-24902.69
2025-02-01,LATAM,303,Actual,-19137.55
2024-06-01,LATAM,202,Actual,-28822.65
2025-04-01,NAM,301,Budget,-41368.0
2024-06-01,LATAM,304,Budget,-25233.0
2024-11-01,NAM,202,Actual,-12048.02
2025-05-01,APAC,302,Actual,-48183.6
2025-08-01,EMEA,303,Budget,-28642.0
2025-03-01,NAM,304,Budget,-24834.0
2025-06-01,NAM,303,Actual,-29628.39
2025-07-01,NAM,301,Actual,-13796.69
2024-02-01,EMEA,304,Actual,-46102.65
2025-04-01,EMEA,202,Actual,-4910.51
2025-06-01,APAC,302,Budget,-24370.0
2025-09-01,LATAM,304,Budget,-49996.0
2025-10-01,NAM,201,Budget,-19714.0
2024-06-01,NAM,202,Actual,-29847.29
2025-06-01,NAM,304,Budget,-15996.0
2025-06-01,APAC,304,Actual,-21528.93
2025-10-01,APAC,201,Budget,-8113.0
2024-06-01,NAM,301,Budget,-6542.0
2025-06-01,NAM,201,Actual,-23641.64
2025-05-01,NAM,101,Actual,31690.68
2024-04-01,EMEA,201,Budget,-30389.0
2024-06-01,NAM,301,Budget,-33468.0
2025-12-01,LATAM,304,Budget,-48206.0
2025-12-01,NAM,302,Budget,-15136.0
2025-04-01,NAM,102,Budget,24921.0
2024-04-01,EMEA,102,Actual,39247.69
2024-05-01,APAC,102,Budget,39979.0
2025-01-01,APAC,102,Actual,14889.46
2025-11-01,APAC,201,Budget,-39217.0
2024-06-01,NAM,302,Actual,-38374.2
2025-01-01,APAC,201,Budget,-18016.0
2025-09-01,LATAM,303,Budget,-22605.0
2024-06-01,NAM,102,Budget,29764.0
2024-02-01,EMEA,301,Actual,-17514.13
2025-01-01,EMEA,201,Budget,-25226.0
2024-04-01,LATAM,101,Budget,10189.0
2025-04-01,LATAM,304,Actual,-26504.9
2024-04-01,LATAM,301,Actual,-42989.82
2024-07-01,APAC,201,Actual,-6548.5
2024-12-01,APAC,101,Budget,34391.0
2025-04-01,NAM,202,Budget,-46975.0
2025-08-01,APAC,302,Budget,-27160.0
2024-06-01,NAM,302,Budget,-43136.0
2025-04-01,NAM,202,Actual,-12337.55
2025-06-01,EMEA,301,Budget,-26967.0
2025-04-01,APAC,303,Budget,-43623.0
2025-09-01,EMEA,304,Actual,-13016.13
2025-10-01,NAM,101,Actual,17793.54
2024-06-01,LATAM,202,Budget,-28285.0
2025-08-01,NAM,302,Budget,-42540.0
2024-12-01,NAM,304,Budget,-21237.0
2024-07-01,LATAM,301,Actual,-28890.0
2025-10-01,EMEA,101,Actual,35694.89
2024-01-01,LATAM,102,Budget,16334.0
2024-08-01,NAM,302,Budget,-22425.0
2025-11-01,EMEA,201,Actual,-33656.54
2024-03-01,APAC,301,Actual,-34383.39
2025-09-01,EMEA,101,Budget,35428.0
2024-01-01,LATAM,302,Budget,-42074.0
2025-12-01,APAC,304,Actual,-9932.27
2025-02-01,LATAM,102,Actual,32319.46
2025-03-01,LATAM,202,Budget,-14887.0
2025-03-01,APAC,301,Budget,-10164.0
2024-03-01,LATAM,302,Budget,-13156.0
2025-03-01,LATAM,301,Budget,-20466.0
2024-02-01,APAC,303,Budget,-49937.0
2025-07-01,NAM,301,Actual,-20508.62
2025-05-01,LATAM,101,Budget,13800.0
2024-06-01,LATAM,202,Actual,-35018.22
2024-09-01,LATAM,301,Budget,-41736.0
2024-07-01,APAC,202,Actual,-35363.06
2024-05-01,APAC,101,Actual,24343.44
2025-09-01,APAC,101,Budget,21769.0
2025-08-01,EMEA,201,Actual,-14482.02
2024-04-01,EMEA,101,Actual,6770.98
2024-05-01,LATAM,302,Actual,-49147.06
2024-03-01,NAM,201,Actual,-4903.5
2024-05-01,APAC,101,Budget,17612.0
2025-07-01,EMEA,101,Budget,13554.0
2025-07-01,NAM,304,Budget,-26129.0
2024-03-01,EMEA,303,Budget,-12224.0
2024-07-01,EMEA,201,Actual,-38236.27
2025-09-01,APAC,302,Actual,-51811.9
2025-12-01,NAM,303,Actual,-16357.07
2025-09-01,LATAM,101,Actual,22226.89
2024-06-01,APAC,202,Actual,-14767.71
2025-08-01,EMEA,102,Actual,16253.54
2025-09-01,EMEA,102,Budget,45907.0
2025-06-01,LATAM,301,Budget,-33008.0
2025-10-01,EMEA,301,Budget,-38672.0
2025-09-01,APAC,201,Budget,-22457.0
2025-06-01,EMEA,102,Budget,35000.0
2025-03-01,LATAM,101,Budget,49066.0
2024-09-01,APAC,101,Actual,45920.9
2025-11-01,NAM,301,Budget,-39524.0
2025-12-01,APAC,304,Actual,-50278.12
2025-10-01,LATAM,302,Budget,-48844.0
2024-08-01,LATAM,102,Budget,47384.0
2025-08-01,NAM,301,Actual,-28755.05
2025-04-01,NAM,301,Budget,-25759.0
2025-07-01,APAC,303,Budget,-8345.0
2024-02-01,APAC,302,Actual,-17504.37
2024-10-01,EMEA,102,Budget,6921.0
2025-11-01,LATAM,202,Budget,-44800.0
2025-04-01,APAC,301,Actual,-40587.76
2025-03-01,EMEA,102,Budget,18269.0
2025-10-01,NAM,303,Budget,-43012.0
2024-03-01,LATAM,101,Actual,47386.55
2024-04-01,NAM,202,Budget,-11794.0
2025-03-01,NAM,102,Budget,13872.0
2024-09-01,APAC,304,Actual,-18646.16
2024-08-01,EMEA,202,Actual,-28293.09
2024-01-01,EMEA,302,Actual,-6329.73
2024-02-01,NAM,102,Budget,48985.0
2025-01-01,NAM,102,Budget,29625.0
2024-09-01,EMEA,202,Budget,-22552.0
2025-12-01,NAM,302,Actual,-10942.46
2025-06-01,NAM,101,Actual,32725.0
2024-09-01,NAM,303,Budget,-44901.0
2024-02-01,LATAM,201,Actual,-34744.62
2024-12-01,EMEA,303,Actual,-46060.1
2025-06-01,LATAM,304,Actual,-24980.92
2025-12-01,LATAM,304,Budget,-14385.0
2025-03-01,APAC,302,Actual,-44223.11
2024-01-01,NAM,302,Actual,-10053.63
2024-04-01,EMEA,101,Actual,9225.69
2025-04-01,LATAM,301,Actual,-30192.55
2025-01-01,NAM,301,Actual,-40577.5
2024-11-01,APAC,201,Actual,-39236.48
2024-11-01,NAM,304,Actual,-31411.07
2025-07-01,LATAM,102,Actual,36553.38
2024-08-01,APAC,301,Budget,-32143.0
2024-10-01,NAM,301,Actual,-21005.37
2025-05-01,LATAM,101,Actual,45350.95
2024-04-01,LATAM,201,Budget,-46660.0
2025-03-01,NAM,202,Budget,-36452.0
2024-08-01,EMEA,302,Actual,-24112.24
2025-11-01,APAC,302,Actual,-30274.6
2025-10-01,LATAM,304,Budget,-46615.0
2025-05-01,NAM,301,Actual,-31721.87
2024-02-01,NAM,201,Budget,-43736.0
2025-10-01,NAM,302,Actual,-26031.95
2024-10-01,LATAM,303,Budget,-8066.0
